stock_code,name,name_abbr,tax_code,parent_tax_code,amount_capital,address,ind_class_codes,industry_code,industry,company_type
6715,嘉基科技股份有限公司,嘉基,53431627,,800000000,新北市中和區平河里建一路１６６號１２樓,283100,28,電子零組件業,上市公司
2465,麗臺科技股份有限公司,麗臺,22325002,,589460310,新北市中和區平河里建一路１６６號１８樓,"269199,272915,464211,631100",25,電腦及週邊設備業,上市公司
4967,十銓科技股份有限公司,十銓,97418375,,715486870,新北市中和區平河里建一路１６６號３樓,"273099,269999",24,半導體業,上市公司
6197,佳必琪國際股份有限公司,佳必琪,86701804,,1220858820,新北市中和區平河里建一路１７６號９樓,"269911,272999,464211",28,電子零組件業,上市公司
3499,環天世通科技股份有限公司,環天科,70498381,,583355960,新北市中和區平河里建一路１８６號１６樓,"269999,456199,272112,272915",27,通信網路業,上櫃公司
6411,晶焱科技股份有限公司,晶焱,28081989,,990010310,新北市中和區平河里建八路２號１８樓,"269999,631299,471999",24,半導體業,上櫃公司
3479,安勤科技股份有限公司,安勤,70604376,,724931640,新北市中和區平河里連城路２２８號７樓,"271100,272112,272999,269999",25,電腦及週邊設備業,上櫃公司
3043,科風股份有限公司,科風,22485794,,1948781660,新北市中和區平河里連城路２４６號８、９樓,"281011,281099",31,其他電子業,上市公司
2466,冠西電子企業股份有限公司,冠西電,34348590,,1714586970,新北市中和區平河里連城路２５８號１１樓,262000,26,光電業,上市公司
8218,輝城電子股份有限公司,輝城電子,97632713,,668308610,新北市中和區平河里連城路２５８號１３樓之２,"262000,269999",13,電子工業,公開發行公司
3260,威剛科技股份有限公司,威剛,12861019,,2959314480,新北市中和區平河里連城路２５８號１８樓,"269999,271100",24,半導體業,上櫃公司
3054,立萬利創新股份有限公司,立萬利,86143822,,834110410,新北市中和區平河里連城路２５８號４樓,"269999,464211,273099",02,食品工業,上市公司
8084,巨虹電子股份有限公司,巨虹,84630087,,670944330,新北市中和區平河里連城路２５８號９樓之１,"269911,275199,474924,464915",29,電子通路業,上櫃公司
6414,樺漢科技股份有限公司,樺漢,70380046,,1370270480,新北市中和區平河里００１鄰建康路１０號３樓至６樓,"269999,631299",25,電腦及週邊設備業,上市公司
6226,光鼎電子股份有限公司,光鼎,22601800,,1166197890,新北市中和區平河里００１鄰建康路８號１１樓,"283100,272112,272113,269999",26,光電業,上市公司
3550,聯穎科技股份有限公司,聯穎,22488639,,875500000,新北市中和區建八路１６號４樓,"283100,272915",28,電子零組件業,上市公司
,亞旭電腦股份有限公司,,23475561,,4800000000,新北市中和區建康路１１９號１０樓,"269999,271100",,,
3541,西柏科技股份有限公司,西柏,23975263,,567871420,新北市中和區建康路１３０號４樓之１０、４樓之１１,"272999,269999,271100",31,其他電子業,上櫃公司
4153,鈺緯科技開發股份有限公司,鈺緯,89376900,,600905910,新北市中和區碧河里中山路２段３５１號９樓,"332900,464215",22,生技醫療業,上櫃公司
3296,勝德國際研發股份有限公司,勝德,12702977,,1121164000,新北市中和區碧河里中山路２段４０７號１０樓,283100,28,電子零組件業,上市公司
2417,圓剛科技股份有限公司,圓剛,23611974,,1576688640,新北市中和區碧河里建一路１３５號,"269111,269999,471999",25,電腦及週邊設備業,上市公司
,佳得股份有限公司,,23861037,,688604190,新北市中和區碧河里建康路１５６號８樓,"272999,464211,433112",,,
1582,信錦企業股份有限公司,信錦,35966577,,1429699890,新北市中和區碧河里建康路１６８號９樓,"292999,464999",28,電子零組件業,上市公司
2377,微星科技股份有限公司,微星,22178368,,8448561000,新北市中和區立德街６９號,"269199,271100,269999",25,電腦及週邊設備業,上市公司
6914,阜爾運通股份有限公司,阜爾運通,12681939,,662260000,新北市中和區連和里中山路２段３２７巷１０號４樓,"292999,271100,269999",20,其他,上市公司
3455,由田新技股份有限公司,由田,86710418,,598507500,新北市中和區連城路２６８號１０樓之１,"293600,269999,273099",26,光電業,上櫃公司
2489,瑞軒科技股份有限公司,瑞軒,84929896,,7401000000,新北市中和區連城路２６８號１７樓,"273099,292999,271999",26,光電業,上市公司
,英華達股份有限公司,,70772036,,5368572000,新北市五股區五工五路３７號,272999,,,
,頂記食品股份有限公司,,05174211,,868057000,新北市五股區五工路１４４號,"089699,454999,089499,089199",,,
6943,明緯企業股份有限公司,明緯企業,34491075,,1940300000,新北市五股區五權三路２８號１至４樓,269999,13,電子工業,公開發行公司
,聯源國際股份有限公司,,16191172,,660000000,新北市五股區五權三路２８號８樓,269999,,,
2916,滿心企業股份有限公司,滿心,12498877,,546268780,新北市五股區五權六路１８號,"121020,455211,473999",38,nan,上櫃公司
,錦鋐企業股份有限公司,,22390256,,901000000,新北市五股區成功里新五路３段３０２號（３樓）,"321100,461512",,,
8045,達運光電股份有限公司,達運光電,86880449,,815208150,新北市五股區新北產業園區五工六路４１號,"272913,289099",27,通信網路業,興櫃公司
,開富工業股份有限公司,,35007802,,5450501000,新北市五股區福德里１２鄰登林路８４號,251211,,,
,賽亞基因科技股份有限公司,,53201266,,598058800,新北市五股區興珍里中興路１段６號７樓,"332900,760999,457199",,,
4432,銘旺實業股份有限公司,銘旺實,22069170,,505890000,新北市五股區興珍里中興路１段６號９樓之５,"455111,473111,115199,458399",04,紡織纖維,上櫃公司
,福爾聯合股份有限公司,,54054832,,670000000,新北市五股區興珍里五工二路１２７號,339999,,,
4736,泰博科技股份有限公司,泰博,16584326,,953744690,新北市五股區興珍里五工二路１２７號６樓,"332900,464915",22,生技醫療業,上市公司
6134,萬旭電業股份有限公司,萬旭,22522622,,725798980,新北市五股區興珍里五工六路７２號３樓,"269911,269999",28,電子零組件業,上櫃公司
3293,鈊象電子股份有限公司,鈊象,23519738,,1409007800,新北市五股區興珍里五工路１３０號,"582011,331212",32,文化創意業,上櫃公司
,聯友機電股份有限公司,,97173702,,833962660,新北市五股區興珍里五工路１４９號７樓,"281099,283100,292999",,,
,精碟科技股份有限公司,,23826861,,12763560000,新北市五股區興珍里五權七路１３號４樓,"274013,269999,457199,475199",,,
1471,首利實業股份有限公司,首利,07699023,,1504145360,新北市五股區興珍里五權七路１８號１至３樓,269999,28,電子零組件業,上市公司
,崑洲實業股份有限公司,,12948867,,1080000000,新北市五股區興珍里五權七路３９號,"455211,332900,121013,681112",,,
,先鋒材料科技股份有限公司,,28891448,,1284251180,新北市五股區興珍里五權二路１１號１樓,"269999,210999",,,
,町洋企業股份有限公司,,34570351,,500000000,新北市五股區興珍里五權二路１９號,"220999,220300,292999,259999",,,
4720,德淵企業股份有限公司,德淵,04465521,,1039800370,新北市五股區興珍里五權六路９號３樓,199012,21,化學工業,上市公司
,弘勝光電股份有限公司,,24223570,,569986770,新北市五股區興珍里五權路７巷１０號７樓,"269999,464299,184199,220300",,,
2072,世紀離岸風電設備股份有限公司,世紀風電,69651695,,1400000000,新北市八里區下罟里００５鄰中山路３段３８８－５號,"340015,433900,252100,431011",10,鋼鐵工業,興櫃公司
1570,力肯實業股份有限公司,力肯,36253534,,515008000,新北市八里區博物館路８１號１丶２丶３丶４樓,251111,05,電機機械,上櫃公司
3680,家登精密工業股份有限公司,家登,16406379,,942975040,新北市土城區中央路４段２號９樓之５,"251211,251299,220999,269999",24,半導體業,上櫃公司
,崴強科技股份有限公司,,97178299,,1649939740,新北市土城區中央路４段４９號,"271915,269199,261199",,,
2392,正崴精密工業股份有限公司,正崴,22223510,,5123269400,新北市土城區中山路１８號,269999,28,電子零組件業,上市公司
,新美光股份有限公司,,07450418,,600000000,新北市土城區中山路５６號,192012,,,
8917,欣泰石油氣股份有限公司,欣泰,22000004,,1626524590,新北市土城區員仁里中華路２段２２１號,"352000,293311,681112,433115",23,油電燃氣業,上櫃公司
8114,振樺電子股份有限公司,振樺電,12514341,,1067489190,新北市土城區大同街２３號４～８樓,"293600,272999",25,電腦及週邊設備業,上市公司
,國際精工股份有限公司,,53705007,,541527100,新北市土城區大安里忠承路１０１號１樓,"251199,291900,281099",,,
6156,松上電子股份有限公司,松上,22944019,,967633780,新北市土城區大安里忠承路１１７號４樓,"269999,464299,284299",28,電子零組件業,上櫃公司
8271,宇瞻科技股份有限公司,宇瞻,97444368,,1287292660,新北市土城區大安里９鄰忠承路３２號,"271100,274011,269999,464211",24,半導體業,上市公司
,美喆國際企業股份有限公司,,30974752,,900000000,新北市土城區大暖路１２４，１２６號,"220111,220911,461599,702099",,,
,興毅精密工業有限公司,,34411241,,6000000000,新北市土城區慶祥街１０８號,259212,,,
,永豐紙業股份有限公司,,38019423,,785600000,新北市土城區日和里中央路１段３６５巷７號６樓及１樓,159911,,,
,新加坡商鴻運科股份有限公司台灣分公司,,56680850,,605349000,新北市土城區民生街４號,"220300,272111,272999,261299",,,
3669,圓展科技股份有限公司,圓展,28428722,,982369000,新北市土城區永寧里大安路１５７號８樓,"273099,272112",27,通信網路業,上市公司
2354,鴻準精密工業股份有限公司,鴻準,23707801,,14144851920,新北市土城區沛陂里中山路３之２號,269999,31,其他電子業,上市公司
,鈞準精密科技股份有限公司,,94137465,,835000000,新北市土城區沛陂里中山路３之２號,292999,,,
2367,燿華電子股份有限公司,燿華,05637971,,6694071750,新北市土城區沛陂里中山路４巷３號,263000,28,電子零組件業,上市公司
2317,鴻海精密工業股份有限公司,鴻海,04541302,,138629906090,新北市土城區沛陂里中山路６６號,"269199,269999,181014,242311",31,其他電子業,上市公司
2302,麗正國際科技股份有限公司,麗正,04982433,,1663028810,新北市土城區沛陂里中山路７１號１樓,"262000,293700",24,半導體業,上市公司
,統一超食代股份有限公司,,16791845,,539109000,新北市土城區沛陂里中興路１６號,"083014,089199,089699,089211",,,
2423,固緯電子實業股份有限公司,固緯,04735004,,1450472890,新北市土城區沛陂里中興路７之１號１樓,272914,31,其他電子業,上市公司
,群邁通訊股份有限公司,,12781472,,750000000,新北市土城區沛陂里民生街４號,272112,,,
6185,幃翔精密股份有限公司,幃翔,22906009,,1498675310,新北市土城區沛陂里自強街１１巷１號３樓,269999,28,電子零組件業,上櫃公司
4549,桓達科技股份有限公司,桓達,80132123,,547889710,新北市土城區沛陂里自強街１６號,"269999,275115,464214",05,電機機械,上櫃公司
5452,佶優科技股份有限公司,佶優,86266274,,1487636690,新北市土城區沛陂里自強街８號,220999,31,其他電子業,上櫃公司
2482,連宇股份有限公司,連宇,38430938,,778827110,新北市土城區自強街１５巷１，３號１樓,"285999,269999,271999,293999",31,其他電子業,上市公司
3294,英濟股份有限公司,英濟,86362776,,1320159190,新北市土城區自強街５號１樓,"220300,251299",28,電子零組件業,上櫃公司
2390,云辰電子開發股份有限公司,云辰,34412092,,1926194420,新北市土城區裕生里中華路１段５０號３樓,"433115,284299,457113",31,其他電子業,上市公司
,巨輪興業股份有限公司,,23677285,,550000000,新北市土城區裕生里中華路１段８８號１至８樓,284299,,,
,大瓏企業股份有限公司,,65445701,,500000000,新北市土城區頂埔里中央路四段５１號１２樓之９,332900,,,
,益州化學工業股份有限公司,,34129342,,883466400,新北市土城區頂埔里中央路４段２號６樓之２,"181014,181099,170099",,,
6806,森崴能源股份有限公司,森崴能源,28653781,,2208490830,新北市土城區頂埔里中央路４段４９號,340015,35,nan,上市公司
,富崴能源股份有限公司,,54165289,,9355000000,新北市土城區頂埔里中央路４段４９號,281099,,,
,勁永國際股份有限公司,,16294733,,4446905290,新北市土城區頂埔里中央路４段４９號８樓,"269999,464211,464211,271100",,,
,鼎創達股份有限公司,,04679663,,3269624360,新北市土城區頂埔里中央路４段５１號８樓之３,272112,,,
,賜福科技股份有限公司,,28793447,,511283160,新北市土城區頂埔里中央路４段５３號１樓,"292999,273099,271999,319099",,,
3090,日電貿股份有限公司,日電貿,84116878,,2126571500,新北市新店區中正路四維巷１弄４號１樓,272916,28,電子零組件業,上市公司
,鼎新電腦股份有限公司,,28682266,,763689880,新北市新店區中興路１段２２２號１－１３樓,"620111,271100",,,
3027,盛達電業股份有限公司,盛達,33659498,,1154638110,新北市新店區中興路２段１９２號８樓,"269999,464211,281099",27,通信網路業,上市公司
,康軒文教事業股份有限公司,,23142092,,885713510,新北市新店區中興路２段２１８巷１１號,160100,,,
1236,宏亞食品股份有限公司,宏亞,34106066,,866740080,新北市新店區中興里北新路１段８６號２０樓之６,"472921,089499,089499",02,食品工業,上市公司
