App_year,companyno,companyname,scompanyno,controlno,city,town,companyaddr,ccksicco1,Sicname1,CO2,CH4,N2O,HFCs,PFCs,SF6,nf3,Tot2,tot,cause,Check_yn
109,75470524,海光企業股份有限公司嘉興鋼鐵廠,0002,E5602952,高雄市,小港區,高雄市小港區嘉興街5號,2413,鋼鐵軋延及擠型業,28269.29,28.04,15.41,0.00,0.00,0.00,0.00,33488.62,61801.36,依法申報,是
109,75370905,南亞塑膠工業股份有限公司麥寮總廠,0002,P5801513,雲林縣,麥寮鄉,雲林縣麥寮鄉台塑工業園區2號,1810,基本化學材料製造業,345730.33,149.18,153.35,1429.25,0.00,1026.00,0.00,829365.94,1177854.05,依法申報,是
109,75280209,東和鋼鐵企業股份有限公司高雄廠,0002,E5600369,高雄市,小港區,高雄市小港區嘉興街八號,2413,鋼鐵軋延及擠型業,19975.03,43.63,14.63,33.87,0.00,0.00,0.00,12832.34,32899.50,依法申報,是
109,70783006,華亞汽電股份有限公司觀音公用廠,0002,H53A2562,桃園市,觀音區,桃園市觀音區觀音工業區工業七路三號,3510,電力供應業,142202.03,42.97,672.29,6.61,0.00,0.00,0.00,4321.22,147245.11,依法申報,是
109,70752257,穩懋半導體股份有限公司華亞二廠,0002,H4886999,桃園市,龜山區,桃園市龜山區文化里華亞二路358號與科技七路35號及35號2樓、3樓、4樓,2611,積體電路製造業,1263.76,117.85,378.46,295.50,34318.35,2031.48,0.00,51312.48,89717.88,依法申報,是
109,70584724,艾杰旭顯示玻璃股份有限公司斗六二廠,0002,P46A0693,雲林縣,斗六市,雲林縣斗六市虎溪里科工八路八號,2311,平板玻璃及其製品製造業,95386.22,114.34,50.60,113.00,0.00,0.00,0.00,174880.74,270544.90,依法申報,是
109,68919301,台南紡織股份有限公司仁德廠,0002,R1001719,台南市,仁德區,台南市仁德區中正路二段八六二巷四五號,1113,人造纖維加工絲業,36714.15,910.85,21.52,135.15,0.00,0.00,0.00,28814.00,66595.67,依法申報,是
109,68387705,奇美實業股份有限公司旭美廠,0002,R10A3047,台南市,仁德區,開發四路36號,1841,合成樹脂及塑膠製造業,168773.69,162.67,225.74,58.62,0.00,0.00,0.00,30281.55,199502.25,依法申報,是
109,47299902,漢磊科技股份有限公司創新廠,0002,J6300146,新竹縣,寶山鄉,新竹縣寶山鄉新竹科學工業園區創新一路3號,2611,積體電路製造業,0.09,9.42,1145.33,174.38,1793.64,0.00,0.00,8298.02,11420.89,依法申報,是
109,40601248,幸福水泥股份有限公司東澳廠,0002,G4100017,宜蘭縣,南澳鄉,宜蘭縣南澳鄉蘇花路三段101號,2331,水泥製造業,628405.42,220.70,1363.44,5.80,0.00,0.00,0.00,42652.33,672647.69,依法申報,是
109,33955322,力鵬企業股份有限公司楊梅廠,0002,H4500458,桃園市,楊梅區,桃園市楊梅區新榮路339號,1140,印染整理業,59058.07,123.41,273.15,2.13,0.00,0.00,0.00,18281.33,77738.09,依法申報,是
109,33085508,正隆股份有限公司后里分公司,0002,L9200693,台中市,后里區,台中市后里區三豐路三段2號、星科路101號,1512,紙張製造業,794547.65,9281.83,3732.60,91.92,0.00,0.00,0.00,34499.05,842153.06,依法申報,是
109,30414175,中國鋼鐵股份有限公司第三冷軋廠,0002,E56A4792,高雄市,小港區,高雄市小港區店鎮里嘉興街2號,2413,鋼鐵軋延及擠型業,51228.21,22.83,27.21,0.00,0.00,0.00,0.00,118620.06,169898.31,依法申報,是
109,28518076,台灣美光記憶體股份有限公司台中二廠,0002,B9202664,台中市,后里區,台中市后科南路88號、88-1號,2611,積體電路製造業,2336.96,67.58,176.95,2396.28,383.10,287.28,46.44,145567.15,151261.73,依法申報,是
109,28112667,力晶積成電子製造股份有限公司8AD,0002,o17k7818,新竹市,東區,新竹市東區篤行一路10號4樓,2611,積體電路製造業,131.51,1.34,0.06,34.76,163.26,61.56,0.00,6852.66,7245.15,依法申報,是
109,22318678,亞東石化股份有限公司觀音二廠,0002,H53A3580,桃園市,觀音區,桃園市桃園市觀音區樹林里工業七路2號,1820,石油化工原料製造業,197792.81,87.05,70.95,41.76,0.00,0.00,0.00,95932.60,293925.18,依法申報,是
109,22099131,台灣積體電路製造股份有限公司三廠,0002,J6301107,新竹縣,寶山鄉,新竹縣寶山鄉研新一路9號,2611,積體電路製造業,2468.54,61.83,24034.00,13124.17,39411.16,17911.91,29595.75,165100.97,291708.34,依法申報,是
109,16834268,富喬工業股份有限公司雲林分公司,0002,P48A0851,雲林縣,虎尾鎮,雲林縣虎尾鎮墾地里科虎二路8號,2313,玻璃纖維製造業,36604.59,1289.87,17.58,0.42,0.00,0.00,0.00,42018.60,79931.06,依法申報,是
109,16741846,精材科技股份有限公司中壢二廠,0002,H43A2855,桃園市,中壢區,桃園市中壢區自強二路1號、桃園市中壢區自強一路8號,2699,未分類其他電子零組件製造業,187.20,38.49,0.00,992.05,15939.78,31730.76,639.84,16414.03,65942.15,依法申報,是
109,16450500,瀚宇彩晶南科觸控感應器廠,0002,D0301680,台南市,新市區,台南市新市區環西路一段8號,2641,液晶面板及其組件製造業,137.37,7.83,0.21,858.00,0.00,0.00,0.00,47402.40,48405.80,依法申報,是
109,16432742,凌巨科技股份有限公司八德廠,0002,H49A2429,桃園市,八德區,桃園市八德區和平路1127號,2641,液晶面板及其組件製造業,5689.72,104.52,3.07,0.00,7292.45,87465.36,485.04,81078.48,182118.64,依法申報,是
109,16138282,合晶科技股份有限公司園區分公司,0002,H50A1985,桃園市,龍潭區,桃園市龍潭區龍園一路100號,2611,積體電路製造業,43.39,56.02,1001.91,4.29,4063.80,0.00,0.00,33403.48,38572.90,依法申報,是
109,14040691,中美和石油化學股份有限公司台中廠,0002,L9101748,台中市,梧棲區,台中市梧棲區南堤路二段89號,1820,石油化工原料製造業,133790.14,2225.78,33.38,36.89,0.00,72.96,0.00,32627.60,168786.75,依法申報,是
109,12233428,大連化學工業股份有限公司高雄廠,0002,S2300465,高雄市,大社區,高雄市大社區興工路1-3號,1810,基本化學材料製造業,27224.79,26.30,11.18,1772.54,0.00,0.00,0.00,55987.64,85022.44,依法申報,是
109,11914002,台灣玻璃工業股份有限公司鹿港廠,0002,N0803765,彰化縣,鹿港鎮,彰化縣鹿港鎮鹿工路11號,2313,玻璃纖維製造業,39349.68,166.16,20.92,1155.80,0.00,0.00,0.00,93349.52,134042.08,依法申報,是
109,11913502,台灣水泥股份有限公司花蓮廠,0002,U9100978,花蓮縣,花蓮市,花蓮縣花蓮市民孝里華東103號,2331,水泥製造業,14.34,1.32,0.24,0.00,0.00,0.00,0.00,1115.64,1131.54,依法申報,是
109,11384806,長春石油化學股份有限公司苗栗廠,0002,K6801089,苗栗縣,苗栗市,苗栗縣苗栗市福安里福星246、246-3號,1990,其他化學製品製造業,1495729.09,1599.03,7059.80,270.14,0.00,0.00,0.00,53732.61,1558390.66,依法申報,是
109,07435515,新光合成纖維股份有限公司中壢廠,0002,H5100952,桃園市,平鎮區,桃園市平鎮區廣仁里延平路三段二二三號,1113,人造纖維加工絲業,99475.22,260.04,233.45,1061.18,0.00,0.00,0.00,155131.13,256161.01,依法申報,是
109,03707901,台灣中油股份有限公司煉製事業部高雄煉油廠,0002,E4900333,高雄市,楠梓區,高雄市楠梓區左楠路2號,1700,石油及煤製品製造業,60.59,12.50,1.79,233.50,0.00,0.00,0.00,17248.59,17556.97,依法申報,是
109,03084741,中國石油化學工業開發股份有限公司頭份廠,0002,K7201001,苗栗縣,頭份市,苗栗縣頭份鎮中華路517號,1820,石油化工原料製造業,266244.67,125.61,108907.44,0.72,0.00,0.00,0.00,16763.59,392042.02,依法申報,是
109,97170472,全新光電科技股份有限公司平鎮廠,0001,h5103604,桃園市,平鎮區,桃園市平鎮區工業一路16號,2649,其他光電材料及元件製造業,5.12,22.71,7.15,40.44,194.36,187.87,0.00,9632.38,10090.02,依法申報,是
109,96976990,嘉惠電力(股)有限公司,0001,Q6907286,嘉義縣,民雄鄉,嘉義縣民雄鄉松山村4鄰松子腳688號,3510,電力供應業,896070.08,406.82,476.32,0.00,0.00,0.00,0.00,9543.15,906496.37,依法申報,是
109,96971313,中鋼鋁業股份有限公司,0001,E5600092,高雄市,小港區,高雄市小港區山明里東林路一七號,2422,鋁鑄造業,65636.12,141.08,36.39,272.13,0.00,0.00,0.00,113620.36,179706.08,依法申報,是
109,96933037,長生電力股份有限公司,0001,H4604568,桃園市,蘆竹區,桃園市蘆竹區濱海路一段199號,3510,電力供應業,1501744.26,880.92,797.90,16.09,0.00,0.00,0.00,4594.30,1508033.47,依法申報,是
109,94025264,中華紙漿股份有限公司花蓮廠,0001,U9500478,花蓮縣,吉安鄉,花蓮縣吉安鄉光華村光華街100號,1511,紙漿製造業,68237.80,1222.87,3626.21,0.00,0.00,0.00,0.00,97851.45,170938.32,依法申報,是
109,89528054,台灣鋼聯股份有限公司,0001,N1607141,彰化縣,伸港鄉,彰化縣伸港鄉彰濱工業區線工北一路36號,1810,基本化學材料製造業,88956.10,9.19,19.40,1.29,0.00,0.00,0.00,9775.94,98761.91,依法申報,是
109,89397503,臺鹽實業股份有限公司通霄精鹽廠,0001,K7000504,苗栗縣,通霄鎮,苗栗縣通霄鎮內島里122號,0897,調理食品製造業,23618.84,46.53,13.29,30.13,0.00,0.00,0.00,817.05,24525.83,依法申報,是
109,86871981,潤泰精密材料股份有限公司宜蘭冬山廠,0001,G37A0585,宜蘭縣,冬山鄉,宜蘭縣冬山鄉安平村大安路三五七之一.三五七之二.三五七之三號,2331,水泥製造業,552204.82,79.40,1060.79,0.00,0.00,0.00,0.00,42628.33,595973.35,依法申報,是
109,86685142,台灣汽電共生股份有限公司官田廠,0001,R9702160,台南市,官田區,台南市官田區工業西路28號,3510,電力供應業,365543.87,1028.97,2630.89,5.64,0.00,0.00,0.00,3525.24,372734.61,依法申報,是
109,86522210,台塑石化股份有限公司麥寮一廠,0001,P5802421,雲林縣,麥寮鄉,雲林縣麥寮鄉台塑工業園區7、15號,1810,基本化學材料製造業,13337449.11,12520.86,51604.27,535.48,0.00,4170.12,0.00,0.00,13406279.85,依法申報,是
109,86120031,信昌化學工業股份有限公司林園廠,0001,S1901066,高雄市,林園區,高雄市林園區工業三路九號,1820,石油化工原料製造業,163633.94,64.56,54.12,0.99,0.00,0.00,0.00,111388.44,275142.05,依法申報,是
109,85978401,裕鐵企業股份有限公司岡山二廠,0001,S2602473,高雄市,燕巢區,高雄市燕巢區安招里安招路639-1號,2544,金屬表面處理業,41775.14,43.84,20.17,3.55,0.00,0.00,0.00,46047.30,87890.00,依法申報,是
109,85803825,高雄塑酯化學股份有限公司,0001,S2300447,高雄市,大社區,高雄市大社區興工路一號,1810,基本化學材料製造業,67706.23,10.85,0.63,1744.57,0.00,0.00,0.00,21878.96,91341.24,依法申報,是
109,85793919,龍慶鋼鐵企業股份有限公司,0001,E5600798,高雄市,小港區,高雄市小港區利昌街4號,2413,鋼鐵軋延及擠型業,21525.46,22.40,11.47,15.09,0.00,0.00,0.00,51276.29,72850.71,依法申報,是
109,85066002,中華紙漿股份有限公司久堂廠,0001,S2100223,高雄市,大樹區,高雄市大樹區久堂里久堂路112號,1512,紙張製造業,437521.78,213.78,2060.97,382.10,0.00,11.40,0.00,15344.33,455534.36,依法申報,是
109,84613756,中龍鋼鐵股份有限公司,0001,L0200633,台中市,龍井區,台中市龍井區龍昌路100號,2411,鋼鐵冶鍊業,8957395.22,640.14,61.95,1315.51,0.00,0.00,0.00,182862.21,9142275.03,依法申報,是
109,84526079,大園汽電共生股份有限公司,0001,H4702336,桃園市,大園區,桃園市大園區北港里14鄰潮音北路276號,3510,電力供應業,449490.19,146.95,1948.77,0.00,0.00,0.00,0.00,12905.82,464491.72,依法申報,是
109,84149358,世界先進積體電路股份有限公司晶圓一廠,0001,J6300959,新竹縣,寶山鄉,新竹縣寶山鄉園區三路一二三號,2611,積體電路製造業,1515.87,78.43,10043.32,7596.01,68179.41,14907.96,1978.08,114802.26,219101.32,依法申報,是
109,80601119,采鈺科技股份有限公司,0001,O1749526,新竹市,東區,新竹市東區篤行一路十二號,2699,未分類其他電子零組件製造業,1879.74,96.75,1.25,872.94,1617.32,0.00,3695.70,29493.75,37657.44,依法申報,是
109,80354671,慶欣欣鋼鐵股份有限公司,0001,N1601229,彰化縣,伸港鄉,彰化縣伸港鄉溪底村全興工業區工西二路二號,2411,鋼鐵冶鍊業,164232.49,59.70,68.45,0.29,0.00,0.00,0.00,245890.04,410250.97,依法申報,是
109,80353271,台灣美光晶圓科技股份有限公司一廠,0001,H4889454,桃園市,龜山區,桃園市龜山區文化村復興三路667號、669號及科技八路五號,2611,積體電路製造業,15710.01,89.25,55070.31,7277.83,33419.64,3800.30,6207.00,557351.94,678926.28,依法申報,是
109,79837539,盛餘股份有限公司,0001,E5600565,高雄市,小港區,高雄市小港區中林路11號,2544,金屬表面處理業,26269.60,29.99,19.01,42.89,0.00,2.28,0.00,52212.63,78576.40,依法申報,是
109,79254702,協勝發鋼鐵廠股份有限公司,0001,E5600332,高雄市,小港區,高雄市小港區店鎮里光陽街七號,2411,鋼鐵冶鍊業,85971.05,49.66,24.44,2.51,0.00,0.00,0.00,185720.72,271768.37,依法申報,是
109,75947936,燁輝企業股份有限公司高雄一廠,0001,S2500536,高雄市,橋頭區,高雄市橋頭區芋寮路369號,2544,金屬表面處理業,61885.62,112.27,38.59,11.15,0.00,0.00,0.00,67111.69,129159.32,依法申報,是
109,75688109,漢泰鋼鐵股份有限公司,0001,E5601080,高雄市,小港區,高雄市小港區世全路4號,2413,鋼鐵軋延及擠型業,32679.32,25.55,19.73,3.83,0.00,0.00,0.00,14989.52,47717.95,依法申報,是
109,75470524,海光企業股份有限公司,0001,E5600501,高雄市,小港區,高雄市小港區沿海二路12號,2411,鋼鐵冶鍊業,31369.03,27.53,21.49,0.00,0.00,15.96,0.00,110224.74,141658.74,依法申報,是
109,75460005,唐榮鐵工廠股份有限公司,0001,E5601197,高雄市,小港區,高雄市小港區沿海二路4號,2411,鋼鐵冶鍊業,74153.65,229.56,699.11,0.57,0.00,0.00,0.00,97636.21,172719.10,依法申報,是
109,75370905,南亞塑膠工業股份有限公司海豐總廠,0001,P5805244,雲林縣,麥寮鄉,雲林縣麥寮鄉中興村台塑工業園區42號、47號、52號,1810,基本化學材料製造業,339172.63,59.18,34.30,701.27,0.00,11.40,0.00,1313422.14,1653400.93,依法申報,是
109,75280209,東和鋼鐵企業股份有限公司苗栗廠,0001,K8100129,苗栗縣,西湖鄉,苗栗縣西湖鄉二湖村7鄰坪頂22號,2411,鋼鐵冶鍊業,103294.51,93.96,59.00,3.67,0.00,6.84,0.00,254985.38,358443.37,依法申報,是
109,73252657,統一實業股份有限公司二廠,0001,R1412418,台南市,永康區,台南市永康區和平路77號,2549,其他金屬加工處理業,38086.50,56.91,20.56,8.35,0.00,0.00,0.00,79587.47,117759.80,依法申報,是
109,72065240,官田鋼鐵股份有限公司官田廠,0001,R9701850,台南市,官田區,台南市官田區南?里南?119-5號,2413,鋼鐵軋延及擠型業,14144.84,15.78,34.48,0.00,0.00,0.00,0.00,12628.59,26823.68,依法申報,是
109,70833553,國光電力股份有限公司,0001,H4810799,桃園市,龜山區,桃園市龜山區南上里北油一區11號,3510,電力供應業,777248.22,372.18,413.45,79.34,0.00,0.00,0.00,3105.73,781218.92,依法申報,是
109,70783765,星能電力股份有限公司,0001,N1504207,彰化縣,線西鄉,彰化縣線西鄉彰濱工業區線工南二路二號,3510,電力供應業,883339.99,415.96,469.80,34.84,0.00,0.00,0.00,4652.54,888913.12,依法申報,是
109,70783499,森霸電力公司豐德電廠,0001,R0503072,台南市,山上區,臺南市山上區豐德里隙子口66號,3510,電力供應業,1669844.82,794.20,887.71,29.77,0.00,0.00,0.00,5147.40,1676703.89,依法申報,是
109,70783006,華亞汽電股份有限公司華亞汽電廠,0001,H4810851,桃園市,龜山區,桃園市龜山區文化里華亞一路九八號,3510,電力供應業,2236085.62,603.70,10560.91,6.68,0.00,0.00,0.00,25811.64,2273068.55,依法申報,是
109,70752257,穩懋半導體股份有限公司華亞廠,0001,H4806348,桃園市,龜山區,桃園市龜山區文化里科技七路69號,2611,積體電路製造業,1111.94,33.30,113.12,15.80,16916.15,0.00,0.00,22188.37,40378.68,依法申報,是
109,70750217,和鑫光電股份有限公司南科廠,0001,D9000120,台南市,善化區,台南市善化區北園一路7號,2649,其他光電材料及元件製造業,452.91,25.48,29064.27,179.82,5835.85,0.00,699.70,41705.51,77963.55,依法申報,是
109,70552666,台星科股份有限公司,0001,J6203071,新竹縣,芎林鄉,新竹縣芎林鄉華龍村鹿寮坑176之5號,2699,未分類其他電子零組件製造業,43.60,56.94,0.72,40.28,3771.12,0.00,0.00,25710.63,29623.29,依法申報,是
109,69771636,威致鋼鐵工業股份有限公司,0001,R9701341,台南市,官田區,台南市官田區南廓村南廓123號,2411,鋼鐵冶鍊業,92173.76,50.37,93.15,10.66,0.00,0.00,0.00,180373.02,272700.97,依法申報,是
109,68387705,奇美實業股份有限公司(仁德廠),0001,R1002065,台南市,仁德區,文賢里中正路一段398號A棟,1841,合成樹脂及塑膠製造業,151070.43,385.44,333.67,3008.48,0.00,0.00,0.00,259602.97,414401.00,依法申報,是
