公司名稱,統一編號,RegistrationNo,FacilityName
台灣中油股份有限公司石化事業部,03707901,A3500499,台灣中油股份有限公司-富陽街加油站
台灣中油股份有限公司石化事業部,03707901,Q7200017,台灣中油股份有限公司-六腳加油站
台灣中油股份有限公司石化事業部,03707901,V7600012,台灣中油股份有限公司-成功加油站
台灣中油股份有限公司石化事業部,03707901,Q8003110,台灣中油股份有限公司梅山二站加油站
台灣中油股份有限公司石化事業部,03707901,A4500233,台灣中油股份有限公司-松山路加油站
台灣中油股份有限公司石化事業部,03707901,U0100061,台灣中油股份有限公司油品行銷事業部東區營業處關原加油站
台灣中油股份有限公司石化事業部,03707901,J5900062,台灣中油股份有限公司桃竹苗營業處湖口加油站
台灣中油股份有限公司石化事業部,03707901,L0400080,台灣中油股份有限公司油品行銷事業部台中營業處太平長億路加油站
台灣中油股份有限公司石化事業部,03707901,E49A8092,台灣中油股份有限公司
台灣中油股份有限公司石化事業部,03707901,U9100012,台灣中油股份有限公司油品行銷事業部東區營業處港口加油站
台灣中油股份有限公司石化事業部,03707901,O17K1959,台灣中油股份有限公司-長和加油站
台灣中油股份有限公司石化事業部,03707901,C1400027,台灣中油股份有限公司基隆營運處西定路加油站
台灣中油股份有限公司石化事業部,03707901,A3500480,台灣中油股份有限公司-基隆路加油站
台灣中油股份有限公司石化事業部,03707901,L8600297,台灣中油股份有限公司-翁子加油站
台灣中油股份有限公司石化事業部,03707901,E1903234,台灣中油股份有限公司石化事業部林園石化廠土壤及地下水污染整治場址-採土壤離場處理
台灣中油股份有限公司石化事業部,03707901,E56A2241,台灣中油股份有限公司探採事業部工程服務處
台灣中油股份有限公司石化事業部,03707901,R1000025,台灣中油股份有限公司油品行銷事業部台南營業處仁德加油站
台灣中油股份有限公司石化事業部,03707901,R03A0282,台灣中油股份有限公司油品行銷事業部台南營業處西拉雅加油站
台灣中油股份有限公司石化事業部,03707901,S3800026,台灣中油股份有限公司內門加油站
台灣中油股份有限公司石化事業部,03707901,T4204174,台灣中油股份有限公司忠孝路加油站
台灣中油股份有限公司石化事業部,03707901,K7200504,台灣中油股份有限公司頭份工業區加油站
台灣中油股份有限公司石化事業部,03707901,Q8100052,台灣中油股份有限公司-番路加油站
台灣中油股份有限公司石化事業部,03707901,A3400298,台灣中油股份有限公司-民生東路加油站
台灣中油股份有限公司石化事業部,03707901,R9000018,台灣中油股份有限公司油品行銷事業部台南營業處善化加油站
台灣中油股份有限公司石化事業部,03707901,A3500462,台灣中油股份有限公司-金山南路加油站
台灣中油股份有限公司石化事業部,03707901,P4600138,台灣中油股份有限公司(斗六南環路加油站)
台灣中油股份有限公司石化事業部,03707901,E4901634,台灣中油股份有限公司右昌軍校路加油站
台灣中油股份有限公司石化事業部,03707901,Q7604588,台灣中油股份有限公司-嘉保加油站
台灣中油股份有限公司石化事業部,03707901,A4200023,台灣中油股份有限公司-西湖加油站
台灣中油股份有限公司石化事業部,03707901,E56A3100,台灣中油股份有限公司大林加油站
台灣中油股份有限公司石化事業部,03707901,A3900677,台灣中油股份有限公司-中崙加油站
台灣中油股份有限公司石化事業部,03707901,A4300028,台灣中油股份有限公司-文林路加油站
台灣中油股份有限公司石化事業部,03707901,N1900012,台灣中油股份有限公司(花壇加油站)
台灣中油股份有限公司石化事業部,03707901,R1008932,台灣中油股份有限公司油品行銷事業部台南營業處仁德服務區南下加油站
台灣中油股份有限公司石化事業部,03707901,R0000012,台灣中油股份有限公司公司油品行銷事業部台南營業處七股加油站
台灣中油股份有限公司石化事業部,03707901,A3700837,台灣中油股份有限公司-環河南路加油站
台灣中油股份有限公司石化事業部,03707901,O1700136,台灣中油股份有限公司(光明加油站)
台灣中油股份有限公司石化事業部,03707901,D3200313,台灣中油股份有限公司油品行銷事業部台南營業處安中路加油站
台灣中油股份有限公司石化事業部,03707901,F0605956,台灣中油股份有限公司-五股工業區加油站
台灣中油股份有限公司石化事業部,03707901,O17A3289,台灣中油股份有限公司探採事業部採油工程處錦青礦場青草湖區
台灣中油股份有限公司石化事業部,03707901,D28A1397,台灣中油股份有限公司油品行銷事業部台南營業處大同路加油站
台灣中油股份有限公司石化事業部,03707901,F1300058,台灣中油股份有限公司土城加油站
台灣中油股份有限公司石化事業部,03707901,R0400021,台灣中油股份有限公司油品行銷事業部台南營業處中油安定交流道加油站
台灣中油股份有限公司石化事業部,03707901,E5400127,台灣中油股份有限公司高雄營業處三六號碼頭站
台灣中油股份有限公司石化事業部,03707901,F1500441,台灣中油股份有限公司煉製事業部桃園煉油廠五股儲運課
台灣中油股份有限公司石化事業部,03707901,J6100011,台灣中油股份有限公司新庄子加油站
台灣中油股份有限公司石化事業部,03707901,F0400095,台灣中油股份有限公司積穗加油站
台灣中油股份有限公司石化事業部,03707901,N2600011,台灣中油股份有限公司(二水加油站)
台灣中油股份有限公司石化事業部,03707901,V7500688,台灣中油股份有限公司-豐里加油站
台灣中油股份有限公司石化事業部,03707901,D3200322,台灣中油股份有限公司油品行銷事業部台南營業處和順加油站
台灣中油股份有限公司石化事業部,03707901,L8900096,台灣中油股份有限公司油品行銷事業部台中營業處(台中供油中心)
台灣中油股份有限公司石化事業部,03707901,R14A0201,台灣中油股份有限公司油品行銷事業部台南營業處台南供油服務中心
台灣中油股份有限公司石化事業部,03707901,Q6900590,台灣中油股份有限公司-民雄保生街加油站
台灣中油股份有限公司石化事業部,03707901,P5200758,台灣中油股份有限公司-東和站加油站
台灣中油股份有限公司石化事業部,03707901,F2600011,台灣中油股份有限公司基隆營業處澳底加油站
台灣中油股份有限公司石化事業部,03707901,F1007329,台灣中油股份有限公司台北營業處淡海新市鎮加油站
台灣中油股份有限公司石化事業部,03707901,U9400508,台灣中油股份有限公司油品行銷事業部東區營業處花蓮供油服務中心(北埔庫區)
台灣中油股份有限公司石化事業部,03707901,B2100050,台灣中油股份有限公司復興路加油站
台灣中油股份有限公司石化事業部,03707901,S3500012,台灣中油股份有限公司六龜加油站
台灣中油股份有限公司石化事業部,03707901,M33A0430,台灣中油股份有限公司(南崗工業區加油站)
台灣中油股份有限公司石化事業部,03707901,A4000318,台灣中油股份有限公司-萬隆加油站
台灣中油股份有限公司石化事業部,03707901,E5100024,台灣中油股份有限公司中正二路加油站
台灣中油股份有限公司石化事業部,03707901,E4901643,台灣中油股份有限公司楠梓加工區加油站
台灣中油股份有限公司石化事業部,03707901,U9400071,台灣中油股份有限公司油品行銷事業部東區營業處北埔加油站
台灣中油股份有限公司石化事業部,03707901,N3200015,台灣中油股份有限公司-溪州加油站
台灣中油股份有限公司石化事業部,03707901,S3200946,台灣中油股份有限公司天然氣事業部永安液化天然氣廠
台灣中油股份有限公司石化事業部,03707901,N3000015,台灣中油股份有限公司(大城加油站)
台灣中油股份有限公司石化事業部,03707901,Q7101760,台灣中油股份有限公司-新港加油站
台灣中油股份有限公司石化事業部,03707901,Q8200011,台灣中油股份有限公司-大埔加油站
台灣中油股份有限公司石化事業部,03707901,S1700023,台灣中油股份有限公司旗山加油站
台灣中油股份有限公司石化事業部,03707901,D29A1411,台灣中油股份有限公司油品行銷事業部台南營業處安平古堡加油站
台灣中油股份有限公司石化事業部,03707901,V8200025,台灣中油股份有限公司-長濱加油站
台灣中油股份有限公司石化事業部,03707901,G3605380,台灣中油股份有限公司探採事業部鑽探工程處(宜蘭深層地熱研究試驗井2號井工程隊)
台灣中油股份有限公司石化事業部,03707901,R1300011,台灣中油股份有限公司油品行銷事業部台南營業處龍崎加油站
台灣中油股份有限公司石化事業部,03707901,G3600018,台灣中油股份有限公司(員山加油站)
台灣中油股份有限公司石化事業部,03707901,N2200075,台灣中油股份有限公司(埔鹽加油站)
台灣中油股份有限公司石化事業部,03707901,N2400057,台灣中油股份有限公司(永靖加油站)
台灣中油股份有限公司石化事業部,03707901,J6400016,台灣中油股份有限公司北埔加油站
台灣中油股份有限公司石化事業部,03707901,Q7800017,台灣中油股份有限公司-中埔加油站
台灣中油股份有限公司石化事業部,03707901,A3800618,台灣中油股份有限公司-民權西路加油站
台灣中油股份有限公司石化事業部,03707901,V8300020,台灣中油股份有限公司-鹿野加油站
台灣中油股份有限公司石化事業部,03707901,U9600017,台灣中油股份有限公司油品行銷事業部東區營業處壽豐加油站
台灣中油股份有限公司石化事業部,03707901,E56A6708,台灣中油股份有限公司-大林煉油廠第十硫磺工場興建工程
台灣中油股份有限公司石化事業部,03707901,R9700086,台灣中油股份有限公司油品行銷事業部台南營業處官田工業區加油站
台灣中油股份有限公司石化事業部,03707901,Q7000017,台灣中油股份有限公司-溪口加油站
台灣中油股份有限公司石化事業部,03707901,G3200081,台灣中油股份有限公司(馬賽加油站)
台灣中油股份有限公司石化事業部,03707901,G3300059,台灣中油股份有限公司(頭城加油站)
台灣中油股份有限公司石化事業部,03707901,S2000059,台灣中油股份有限公司大寮加油站
台灣中油股份有限公司石化事業部,03707901,K8300012,台灣中油股份有限公司三灣加油站
台灣中油股份有限公司石化事業部,03707901,K7100054,台灣中油股份有限公司竹南加油站
台灣中油股份有限公司石化事業部,03707901,T42A0071,台灣中油股份有限公司大豐加油站
