公司名稱,公司簡稱,股票代碼,統編,上市上櫃產業別,上市上櫃產業編碼,自訂產業別
艾笛森光電股份有限公司,艾笛森,3591,12907747,光電業,26,光電業
山太士股份有限公司,山太士,3595,89716605,光電業,26,光電業
安可光電股份有限公司,安可,3615,28812887,光電業,26,光電業
洋華光電股份有限公司,洋華,3622,80260061,光電業,26,光電業
富晶通科技股份有限公司,富晶通,3623,70791435,光電業,26,光電業
華信光電科技股份有限公司,華信科,3627,28621753,光電業,26,光電業
新鉅科技股份有限公司,新鉅科,3630,70748276,光電業,26,光電業
云光科技股份有限公司,云光,3633,16177616,光電業,26,光電業
百辰光電股份有限公司,百辰,3659,80493934,光電業,26,光電業
光耀科技股份有限公司,光耀,3666,27397031,光電業,26,光電業
"TPK Holding Co., Ltd.",TPK-KY,3673,31805657,光電業,26,光電業
聯享光電股份有限公司,聯享,3678,12767387,光電業,26,光電業
碩禾電子材料股份有限公司,碩禾,3691,80433079,光電業,26,光電業
新晶投資控股股份有限公司,新晶投控,3713,83423700,光電業,26,光電業
富采投資控股股份有限公司,富采,3714,83202930,光電業,26,光電業
旭東機械工業股份有限公司,旭東,4537,56690647,光電業,26,光電業
聚恆科技股份有限公司,聚恆,4582,16452612,光電業,26,光電業
熒茂光學股份有限公司,熒茂,4729,27800048,光電業,26,光電業
新應材股份有限公司,新應材,4749,80551069,光電業,26,光電業
友輝光電股份有限公司,友輝,4933,80660088,光電業,26,光電業
太極能源科技股份有限公司,太極,4934,28675574,光電業,26,光電業
茂林光電科技(開曼)股份有限公司,茂林-KY,4935,26797925,光電業,26,光電業
嘉彰股份有限公司,嘉彰,4942,22164527,光電業,26,光電業
兆遠科技股份有限公司,兆遠,4944,12646223,光電業,26,光電業
光鋐科技股份有限公司,光鋐,4956,28334226,光電業,26,光電業
誠美材料科技股份有限公司,誠美材,4960,27790294,光電業,26,光電業
湯石照明科技股份有限公司,湯石照明,4972,86831927,光電業,26,光電業
佳凌科技股份有限公司,佳凌,4976,70848492,光電業,26,光電業
晶達光電股份有限公司,晶達,4995,70783202,光電業,26,光電業
萬達光電科技股份有限公司,萬達光電,5220,80082329,光電業,26,光電業
雷笛克光學股份有限公司,雷笛克光學,5230,28951775,光電業,26,光電業
達興材料股份有限公司,達興材料,5234,28357108,光電業,26,光電業
建騰創達科技股份有限公司,建騰,5240,80503736,光電業,26,光電業
乙盛精密工業股份有限公司,乙盛-KY,5243,01895435,光電業,26,光電業
弘凱光電股份有限公司,弘凱,5244,27877550,光電業,26,光電業
智晶光電股份有限公司,智晶,5245,28023412,光電業,26,光電業
景傳光電股份有限公司,景傳,5248,16834289,光電業,26,光電業
天鉞電子股份有限公司,天鉞電,5251,86710851,光電業,26,光電業
龍翩真空科技股份有限公司,龍翩,5267,27390847,光電業,26,光電業
葳天科技股份有限公司,葳天,5277,27473918,光電業,26,光電業
大峽谷半導體照明系統(開曼),大峽谷-KY,5281,54398554,光電業,26,光電業
光聯科技股份有限公司,光聯,5315,22100405,光電業,26,光電業
中強光電股份有限公司,中光電,5371,22099907,光電業,26,光電業
能率創新股份有限公司,能率,5392,84901089,光電業,26,光電業
新門科技股份有限公司,新門,5432,23746488,光電業,26,光電業
均豪精密工業股份有限公司,均豪,5443,33838628,光電業,26,光電業
慧友電子股份有限公司,慧友,5484,89639615,光電業,26,光電業
瀚宇彩晶股份有限公司,彩晶,6116,16450500,光電業,26,光電業
達運精密工業股份有限公司,達運,6120,23504361,光電業,26,光電業
廣運機械工程股份有限公司,廣運,6125,04757891,光電業,26,光電業
華興電子工業股份有限公司,華興,6164,34168978,光電業,26,光電業
久正光電股份有限公司,久正,6167,22100566,光電業,26,光電業
宏齊科技股份有限公司,宏齊,6168,89358419,光電業,26,光電業
瑞儀光電股份有限公司,瑞儀,6176,22101208,光電業,26,光電業
今國光學工業股份有限公司,今國光,6209,56654500,光電業,26,光電業
上揚科技股份有限公司,上揚,6222,22182927,光電業,26,光電業
天瀚科技股份有限公司,天瀚,6225,16253228,光電業,26,光電業
光鼎電子股份有限公司,光鼎,6226,22601800,光電業,26,光電業
高僑自動化科技股份有限公司,高僑,6234,23712277,光電業,26,光電業
茂迪股份有限公司,茂迪,6244,20889546,光電業,26,光電業
臺龍電子股份有限公司,臺龍,6246,12386388,光電業,26,光電業
台灣表面黏著科技股份有限公司,台表科,6278,23722471,光電業,26,光電業
華上光電股份有限公司,華上,6289,16743865,光電業,26,光電業
悅城科技股份有限公司,悅城,6405,27340208,光電業,26,光電業
京晨科技股份有限公司,京晨科,6419,28212547,光電業,26,光電業
達輝光電股份有限公司,達輝光電,6434,28230046,光電業,26,光電業
元晶太陽能科技股份有限公司,元晶,6443,28997300,光電業,26,光電業
GIS Holding Limited,GIS-KY,6456,41420316,光電業,26,光電業
安集科技股份有限公司,安集,6477,28580346,光電業,26,光電業
久禾光電股份有限公司,久禾光,6498,80579685,光電業,26,光電業
保勝光學股份有限公司,保勝光學,6517,55174031,光電業,26,光電業
勝品電通股份有限公司,勝品,6556,53184695,光電業,26,光電業
研晶光電股份有限公司,研晶,6559,27797183,光電業,26,光電業
欣普羅光電股份有限公司,欣普羅,6560,70643081,光電業,26,光電業
中揚光電股份有限公司,中揚光,6668,54258218,光電業,26,光電業
和詮科技股份有限公司,和詮,6673,70849491,光電業,26,光電業
碩鑽材料股份有限公司,碩鑽材料,6682,24804181,光電業,26,光電業
進金生能源服務股份有限公司,進能服,6692,24758118,光電業,26,光電業
惠特科技股份有限公司,惠特,6706,70697332,光電業,26,光電業
創王光電股份有限公司,創王,6724,43941967,光電業,26,光電業
機光科技股份有限公司,機光科技,6729,12846708,光電業,26,光電業
澤米科技股份有限公司,澤米,6742,80137437,光電業,26,光電業
穎台科技股份有限公司,穎台科技,6775,42821900,光電業,26,光電業
晶瑞光電股份有限公司,晶瑞光,6787,16858612,光電業,26,光電業
梭特科技股份有限公司,梭特,6812,53058971,光電業,26,光電業
開陽國際投資控股股份有限公司,開陽投控,6839,50850147,光電業,26,光電業
伯特光電股份有限公司,伯特光,6859,70848654,光電業,26,光電業
邑錡股份有限公司,邑錡,7402,80538664,光電業,26,光電業
晶采光電科技股份有限公司,晶采,8049,16440433,光電業,26,光電業
東捷科技股份有限公司,東捷,8064,16491312,光電業,26,光電業
元太科技工業股份有限公司,元太,8069,22099890,光電業,26,光電業
華鎂鑫科技股份有限公司,華鎂鑫,8087,16203494,光電業,26,光電業
錸寶科技股份有限公司,錸寶,8104,70766576,光電業,26,光電業
凌巨科技股份有限公司,凌巨,8105,16432742,光電業,26,光電業
立碁電子工業股份有限公司,立碁,8111,23378792,光電業,26,光電業
明基材料股份有限公司,明基材,8215,16549778,光電業,26,光電業
華宏新技股份有限公司,華宏,8240,83428825,光電業,26,光電業
歐普羅科技股份有限公司,歐普羅,8281,84626464,光電業,26,光電業
台揚科技股份有限公司,台揚,2314,47255762,通信網路業,27,通信網路業
東訊股份有限公司,東訊,2321,47224065,通信網路業,27,通信網路業
友訊科技股份有限公司,友訊,2332,22099189,通信網路業,27,通信網路業
智邦科技股份有限公司,智邦,2345,22099287,通信網路業,27,通信網路業
中華電信股份有限公司,中華電,2412,96979933,通信網路業,27,通信網路業
仲琦科技股份有限公司,仲琦,2419,22029190,通信網路業,27,通信網路業
美律實業股份有限公司,美律,2439,52375605,通信網路業,27,通信網路業
兆勁科技股份有限公司,兆勁,2444,89549446,通信網路業,27,通信網路業
神腦國際企業股份有限公司,神腦,2450,12228473,通信網路業,27,通信網路業
全新光電科技股份有限公司,全新,2455,97170472,通信網路業,27,通信網路業
兆赫電子股份有限公司,兆赫,2485,12320400,通信網路業,27,通信網路業
宏達國際電子股份有限公司,宏達電,2498,16003518,通信網路業,27,通信網路業
星通資訊股份有限公司,星通,3025,22099863,通信網路業,27,通信網路業
盛達電業股份有限公司,盛達,3027,33659498,通信網路業,27,通信網路業
台灣大哥大股份有限公司,台灣大,3045,97176270,通信網路業,27,通信網路業
訊舟科技股份有限公司,訊舟,3047,22164580,通信網路業,27,通信網路業
建漢科技股份有限公司,建漢,3062,16594892,通信網路業,27,通信網路業
聯亞光電工業股份有限公司,聯亞,3081,16022634,通信網路業,27,通信網路業
及成企業股份有限公司,及成,3095,33724081,通信網路業,27,通信網路業
耀登科技股份有限公司,耀登,3138,23573774,通信網路業,27,通信網路業
璟德電子工業股份有限公司,璟德,3152,16443570,通信網路業,27,通信網路業
波若威科技股份有限公司,波若威,3163,16586555,通信網路業,27,通信網路業
台灣嘉碩科技股份有限公司,台嘉碩,3221,16264983,通信網路業,27,通信網路業
光環科技股份有限公司,光環,3234,16211142,通信網路業,27,通信網路業
鼎天國際股份有限公司,鼎天,3306,16433708,通信網路業,27,通信網路業
閎暉實業股份有限公司,閎暉,3311,12956063,通信網路業,27,通信網路業
上詮光纖通信股份有限公司,上詮,3363,84149462,通信網路業,27,通信網路業
明泰科技股份有限公司,明泰,3380,12800392,通信網路業,27,通信網路業
譁裕實業股份有限公司,譁裕,3419,47250470,通信網路業,27,通信網路業
展達通訊股份有限公司,展達,3447,16045290,通信網路業,27,通信網路業
致振企業股份有限公司,致振,3466,12375925,通信網路業,27,通信網路業
昇達科技股份有限公司,昇達科,3491,16999508,通信網路業,27,通信網路業
環天世通科技股份有限公司,環天科,3499,70498381,通信網路業,27,通信網路業
神準科技股份有限公司,神準,3558,28496495,通信網路業,27,通信網路業
其陽科技股份有限公司,其陽,3564,12658515,通信網路業,27,通信網路業
智易科技股份有限公司,智易,3596,12800294,通信網路業,27,通信網路業
研勤科技股份有限公司,研勤,3632,12894047,通信網路業,27,通信網路業
安瑞科技股份有限公司,安瑞-KY,3664,28984305,通信網路業,27,通信網路業
圓展科技股份有限公司,圓展,3669,28428722,通信網路業,27,通信網路業
康聯訊科技股份有限公司,康聯訊,3672,16744506,通信網路業,27,通信網路業
亞太電信股份有限公司,亞太電,3682,70771579,通信網路業,27,通信網路業
榮昌科技股份有限公司,榮昌,3684,89549184,通信網路業,27,通信網路業
海華科技股份有限公司,海華,3694,27667787,通信網路業,27,通信網路業
合勤投資控股股份有限公司,合勤控,3704,28999503,通信網路業,27,通信網路業
聯合光纖通信股份有限公司,聯光通,4903,21223267,通信網路業,27,通信網路業
遠傳電信股份有限公司,遠傳,4904,97179430,通信網路業,27,通信網路業
台聯電訊股份有限公司,台聯電,4905,23882531,通信網路業,27,通信網路業
正文科技股份有限公司,正文,4906,22960571,通信網路業,27,通信網路業
前鼎光電股份有限公司,前鼎,4908,16634613,通信網路業,27,通信網路業
新復興微波通訊股份有限公司,新復興,4909,45163295,通信網路業,27,通信網路業
眾達科技股份有限公司,眾達-KY,4977,31922986,通信網路業,27,通信網路業
華星光通科技股份有限公司,華星光,4979,12927477,通信網路業,27,通信網路業
系通科技股份有限公司,系通,5348,22099673,通信網路業,27,通信網路業
台林電通股份有限公司,台林,5353,12278439,通信網路業,27,通信網路業
中磊電子股份有限公司,中磊,5388,86690573,通信網路業,27,通信網路業
亞元科技股份有限公司,亞元,6109,23727428,通信網路業,27,通信網路業
富爾特科技股份有限公司,富爾特,6136,86616791,通信網路業,27,通信網路業
友勁科技股份有限公司,友勁,6142,22099744,通信網路業,27,通信網路業
振曜科技股份有限公司,振曜,6143,16084080,通信網路業,27,通信網路業
百一電子股份有限公司,百一,6152,89549585,通信網路業,27,通信網路業
華電聯網股份有限公司,華電網,6163,84778623,通信網路業,27,通信網路業
統振股份有限公司,統振,6170,12135600,通信網路業,27,通信網路業
萬泰科技股份有限公司,萬泰科,6190,04674153,通信網路業,27,通信網路業
居易科技股份有限公司,居易,6216,16242320,通信網路業,27,通信網路業
豪勉科技股份有限公司,豪勉,6218,12223097,通信網路業,27,通信網路業
易通展科技股份有限公司(原享承),易通展,6241,86504769,通信網路業,27,通信網路業
